531.92696	6
531.92891	11.1724
531.9308	5.1724
531.93276	11
531.93471	9.1724
531.93666	11.1724
531.93855	13
531.94051	11
531.94246	7
531.94441	10.1724
531.94631	12.1724
531.94826	14
531.95021	13
531.9521	14
531.95406	8
531.95601	8.1724
531.95796	11.1724
531.95986	13
531.96181	10.1724
531.96376	9.1724
531.96565	7.1724
531.96761	13
531.96956	10.1724
531.97151	15.1724
531.97341	14
531.97536	11
531.97731	10.1724
531.9792	12.1724
531.98116	13
531.98311	10.1724
531.98506	9.1724
531.98695	9.1724
531.98891	12.1724
531.99086	8.1724
531.99281	13
531.99471	13
531.99666	10
531.99861	14.1724
532.0005	13
532.00246	9.1724
532.00441	13.1724
532.00636	14.1724
532.00826	15
532.01021	8
532.01216	8.1724
532.01405	19
532.01601	9.1724
532.01796	12
532.01991	19.1724
532.02181	18
532.02376	14
532.02571	22.1724
532.0276	14.1724
532.02956	22
532.03151	17.1724
532.0334	24
532.03536	20
532.03731	17
532.03926	23.1724
532.04115	25
532.04311	28.1724
532.04506	25
532.04695	25.1724
532.04891	31
532.05086	35.1724
532.05281	31
532.0547	37.1724
532.05666	32.1724
532.05861	39.1724
532.0605	43
532.06246	43.1724
532.06441	42.1724
532.06636	33
532.06825	49.1724
532.07021	41.1724
532.07216	49.1724
532.07405	61
532.07601	53
532.07796	58
532.07991	67.1724
532.0818	70
532.08376	73
532.08571	70.1724
532.0876	68.1724
532.08956	70
532.09151	71.1724
532.0934	62
532.09535	71.1724
532.09731	47
532.09926	70
532.10115	67
532.10311	77.1724
532.10506	78.1724
532.10695	135
532.1089	273
532.11086	581
532.11275	1945
532.1147	5625.1724
532.11665	14252.1724
532.11861	39070.0004
532.1205	42259.0004
532.12245	18086.0004
532.12441	5662.1724
532.1263	1169.1724
532.12825	214
532.1302	67.1724
532.1321	45
532.13405	41
532.136	42
532.13796	23.1724
532.13985	33.1724
532.1418	21
532.14375	14
532.14565	15
532.1476	21
532.14955	16.1724
532.15144	21.1724
532.1534	16.1724
532.15535	13
532.1573	17
532.1592	18.1724
532.16115	18
532.1631	13.1724
532.165	13.1724
532.16695	14.1724
532.1689	15.1724
532.17079	14
532.17275	16
532.1747	11
532.17665	10
532.17854	15
532.1805	16
532.18245	7.1724
532.18434	12
532.1863	13.1724
532.18825	11.1724
532.19014	10.1724
532.19209	11
532.19405	14
532.19594	9
532.19789	14.1724
532.19985	10.1724
532.2018	13
532.20369	10
532.20564	10
532.2076	12.1724
532.20949	10.1724
532.21144	14
532.2134	11.1724
532.21529	9.1724
532.21724	12
532.21919	10.1724
532.22109	17.1724
532.22304	12
532.22499	13.1724
532.22695	10
532.22884	9.1724
532.23079	10
532.23274	9
532.23464	11
532.23659	10.1724
532.23854	16
532.24043	11.1724
532.24239	15
532.24434	10.1724
532.24623	7.1724
532.24818	14
532.25014	10
532.25203	11
532.25398	7
532.25594	14
532.25789	8
532.25978	11.1724
532.26173	10.1724
532.26369	12
532.26558	8
532.26753	12
532.26949	11.1724
532.27138	14
532.27333	12
532.27529	10
532.27718	12.1724
532.27913	10
532.28108	9
532.28298	14
532.28493	10.1724
532.28688	10.1724
532.28877	14.1724
532.29073	8.1724
532.29268	6
532.29463	12
532.29652	12
532.29848	11
532.30043	13
532.30232	10.1724
532.30428	12.1724
532.30623	8
532.30812	10
532.31008	7
532.31203	11
532.31392	13.1724
532.31587	10.1724
532.31783	11
532.31972	10.1724
532.32167	10
532.32362	6
532.32552	8.1724
532.32747	11
532.32942	11.1724
532.33132	15
